25 200 0
0	40	50	0	0	1236	0	0	0
1	45	68	10	850	1030	90	0	75	45	65	943	1123	90	
2	42	66	10	16	196	90	0	10	35	66	294	474	90	
3	42	65	10	15	195	90	0	9	38	70	480	660	90	
4	40	69	20	572	752	90	0	4	42	68	665	845	90	
5	40	66	20	108	288	90	0	11	35	69	387	567	90	
6	38	68	20	200	380	90	0	2	45	70	758	938	90	
7	22	75	30	30	210	90	0	14	22	85	504	684	90	
8	20	85	40	412	592	90	0	12	25	85	597	777	90	
9	18	75	20	34	214	90	0	18	15	75	127	307	90	
10	15	80	10	222	402	90	0	15	20	80	317	497	90	
11	30	50	10	10	190	90	0	30	20	55	387	567	90	
12	28	55	10	665	845	0	0	102	28	55	665	845	90	
13	25	50	10	15	195	90	0	25	25	52	107	287	90	
14	25	55	10	572	752	90	0	22	28	52	758	938	90	
15	23	52	10	199	379	90	0	29	20	50	292	472	90	
16	23	55	20	480	660	90	0	21	30	52	850	1030	90	
17	10	40	30	31	211	90	0	31	10	35	129	309	90	
18	8	40	40	33	213	90	0	36	5	45	601	781	90	
19	5	35	10	224	404	90	0	37	2	40	319	499	90	
20	0	40	30	411	591	90	0	34	8	45	694	874	90	
21	0	45	20	506	686	0	0	101	0	45	506	686	90	
22	35	32	10	111	291	90	0	51	25	30	666	846	90	
23	33	32	20	19	199	90	0	40	35	30	203	383	90	
24	33	35	10	16	196	90	0	48	28	30	573	753	90	
25	32	30	10	296	476	90	0	46	30	32	389	569	90	
26	30	30	10	481	661	90	0	52	25	35	851	1031	90	
27	30	35	10	947	1127	0	0	105	30	35	947	1127	90	
28	26	32	10	758	938	90	0	49	28	35	944	1124	90	
29	42	10	40	132	312	90	0	56	40	5	321	501	90	
30	42	15	10	37	217	90	0	53	44	5	227	407	90	
31	40	15	40	35	215	90	0	60	35	5	506	686	90	
32	38	5	30	413	593	90	0	59	38	15	606	786	90	
33	50	30	10	481	661	0	0	103	50	30	481	661	90	
34	50	40	50	105	285	90	0	66	47	35	761	941	90	
35	48	40	10	13	193	90	0	62	50	35	200	380	90	
36	47	40	10	12	192	90	0	69	45	35	853	1033	90	
37	95	30	30	332	512	90	0	73	92	30	425	605	90	
38	53	30	10	388	568	90	0	68	45	30	666	846	90	
39	53	35	50	293	473	90	0	64	48	30	573	753	90	
40	90	35	10	142	322	90	0	79	87	30	610	790	90	
41	88	30	10	519	699	90	0	80	85	25	705	885	90	
42	88	35	20	50	230	90	0	71	95	35	237	417	90	
43	85	35	30	47	227	0	0	104	85	35	47	227	90	
44	70	58	20	401	581	90	0	89	63	58	680	860	90	
45	68	60	30	494	674	90	0	91	60	60	773	953	90	
46	66	55	10	116	296	90	0	88	65	60	587	767	90	
47	65	55	20	25	205	90	0	82	75	55	305	485	90	
48	60	55	10	20	200	90	0	83	72	55	212	392	90	
49	65	82	10	221	401	90	0	92	67	85	315	495	90	
50	62	80	30	128	308	90	0	99	55	80	692	872	90	
51	60	80	10	36	216	90	0	97	60	85	502	682	90	
52	58	75	20	30	210	90	0	93	65	85	407	587	90	
53	55	85	20	597	777	0	0	106	55	85	597	777	90	
