25 1000 1
0	40	50	0	0	960	0	0	0
1	22	75	30	73	350	10	0	5	20	85	40	390	10	
2	18	75	20	249	646	10	0	7	15	75	281	438	10	
3	10	35	20	236	625	10	0	74	20	20	427	913	10	
4	8	45	20	166	399	10	0	57	30	25	347	566	10	
5	5	35	10	359	911	10	0	10	10	40	470	687	10	
6	5	45	10	35	457	10	0	68	40	60	441	902	10	
7	0	40	20	214	415	10	0	87	12	24	365	472	10	
8	44	5	20	338	451	10	0	94	57	48	385	518	10	
9	42	10	40	205	422	10	0	51	55	20	281	490	10	
10	42	15	10	511	682	10	0	60	15	60	613	894	10	
11	40	5	10	158	391	10	0	84	57	29	304	605	10	
12	40	15	40	263	606	10	0	97	4	18	546	667	10	
13	35	5	20	348	904	0	0	102	35	5	348	904	10	
14	95	30	30	509	668	10	0	24	38	15	598	883	10	
15	92	30	10	68	349	10	0	90	37	47	324	513	10	
16	90	35	10	131	376	10	0	35	67	85	396	905	10	
17	88	30	10	114	497	10	0	1	25	85	591	874	10	
18	88	35	20	102	347	10	0	81	49	58	369	460	10	
19	85	25	10	51	673	10	0	54	55	60	568	753	10	
20	65	82	10	530	703	0	0	101	65	82	530	703	10	
21	62	80	30	131	544	10	0	79	6	68	258	565	10	
22	60	80	10	36	800	10	0	43	55	85	549	718	10	
23	60	85	30	233	544	10	0	3	22	85	473	588	10	
24	58	75	20	207	664	10	0	78	8	56	195	654	10	
25	20	82	10	37	677	10	0	11	8	40	33	510	10	
26	18	80	10	435	662	10	0	36	65	85	43	712	10	
27	2	45	10	38	366	10	0	15	2	40	39	538	10	
28	42	5	10	636	904	10	0	66	41	37	423	828	10	
29	42	12	10	423	576	10	0	58	15	10	380	902	10	
30	25	30	3	109	360	10	0	23	38	5	45	522	10	
31	45	65	9	230	405	10	0	8	15	80	272	581	10	
32	65	35	3	29	587	10	0	50	72	35	471	662	10	
33	65	20	6	39	353	10	0	4	20	80	418	913	10	
34	45	30	17	20	497	10	0	95	56	37	20	299	10	
35	35	40	16	11	570	10	0	42	55	80	33	624	10	
36	64	42	9	112	543	10	0	44	55	82	62	491	10	
37	31	52	27	9	532	10	0	17	0	45	359	909	10	
38	63	65	8	27	382	10	0	53	20	50	284	585	10	
39	5	5	16	183	400	10	0	56	50	35	404	829	10	
40	60	12	31	162	493	10	0	92	53	43	14	669	10	
41	27	43	9	85	338	10	0	34	85	35	462	631	10	
42	37	31	14	19	326	10	0	71	65	55	201	400	10	
43	63	23	2	318	489	10	0	27	95	35	57	664	10	
44	21	24	28	332	485	10	0	55	30	60	421	896	10	
45	24	58	19	100	539	10	0	73	2	60	255	436	10	
46	49	42	13	651	906	10	0	80	47	47	426	942	10	
47	61	52	3	298	928	10	0	32	87	30	564	797	10	
48	55	54	26	538	705	10	0	89	67	5	565	897	10	
49	26	52	9	109	354	10	0	77	23	3	360	900	10	
50	26	35	15	170	565	10	0	59	10	20	42	466	10	
51	31	67	3	262	930	10	0	70	35	69	211	930	10	
