25 200 1
0	35	35	0	0	230	0	0	0
1	35	17	7	50	60	10	0	73	44	17	78	88	10	
2	15	30	26	34	44	10	0	85	16	22	91	101	10	
3	10	43	9	95	105	10	0	17	5	30	157	167	10	
4	20	65	12	67	77	10	0	20	45	65	126	136	10	
5	15	10	20	32	42	10	0	38	5	5	83	93	10	
6	30	5	8	61	71	10	0	97	25	21	133	143	10	
7	10	20	19	75	85	10	0	91	15	19	160	170	10	
8	20	40	12	87	97	10	0	89	26	35	176	186	10	
9	45	20	11	62	72	10	0	41	42	7	97	107	10	
10	55	5	29	68	78	0	0	104	55	5	68	78	10	
11	65	35	3	153	163	10	0	80	56	37	182	192	10	
12	35	40	16	37	47	10	0	79	57	48	92	102	10	
13	41	37	16	39	49	10	0	12	50	35	63	73	10	
14	64	42	9	63	73	10	0	78	61	52	96	106	10	
15	40	60	21	71	81	10	0	9	55	60	97	107	10	
16	31	52	27	50	60	10	0	10	30	60	124	134	10	
17	53	52	11	37	47	10	0	34	65	55	117	127	10	
18	63	65	8	143	153	10	0	77	53	43	179	189	10	
19	2	60	5	41	51	10	0	19	15	60	76	86	10	
20	60	12	31	44	54	10	0	67	67	5	83	93	10	
21	40	25	9	85	95	10	0	26	45	30	132	142	10	
22	24	12	5	31	41	10	0	87	28	18	93	103	10	
23	23	3	7	132	142	10	0	13	30	25	159	169	10	
24	11	14	18	69	79	0	0	105	11	14	69	79	10	
25	6	38	16	32	42	10	0	84	11	31	101	111	10	
26	8	56	27	51	61	10	0	46	2	48	117	127	10	
27	49	58	10	88	98	0	0	101	49	58	88	98	10	
28	27	43	9	52	62	10	0	6	25	30	99	109	10	
29	37	31	14	95	105	0	0	106	37	31	95	105	10	
30	63	23	2	136	146	10	0	25	65	20	172	182	10	
31	53	12	6	130	140	10	0	4	55	20	149	159	10	
32	21	24	28	18	28	10	0	96	22	27	135	145	10	
33	12	24	13	76	86	10	0	93	18	24	188	198	10	
34	24	58	19	58	68	10	0	70	37	56	182	192	10	
35	27	69	10	34	44	10	0	49	6	68	108	118	10	
36	15	77	9	73	83	10	0	48	13	52	165	175	10	
37	62	77	20	51	61	10	0	81	55	54	94	104	10	
38	49	73	25	127	137	10	0	1	41	49	161	171	10	
39	56	39	36	142	152	0	0	103	56	39	142	152	10	
40	37	47	6	50	60	10	0	3	55	45	116	126	10	
41	57	68	15	77	87	10	0	50	47	47	124	134	10	
42	47	16	25	35	45	10	0	58	36	26	200	210	10	
43	46	13	8	149	159	0	0	102	46	13	149	159	10	
44	49	11	18	69	79	10	0	22	45	10	97	107	10	
45	49	42	13	73	83	10	0	54	57	29	140	150	10	
46	15	47	16	55	65	10	0	60	17	34	162	172	10	
47	14	37	11	44	54	10	0	37	20	20	134	144	10	
48	26	52	9	74	84	10	0	7	20	50	81	91	10	
49	31	67	3	95	105	10	0	32	35	69	141	151	10	
50	22	22	2	18	28	10	0	57	32	12	101	111	10	
51	25	24	20	39	49	10	0	100	18	18	185	195	10	
52	19	21	10	58	68	10	0	86	4	18	94	104	10	
53	20	26	9	83	93	10	0	94	26	27	100	110	10	
