25 200 1
0	35	35	0	0	230	0	0	0
1	55	45	13	0	197	0	0	106	55	45	0	197	10	
2	55	20	19	149	159	10	0	25	65	20	172	182	10	
3	15	30	26	0	199	10	0	89	26	35	176	186	10	
4	20	50	5	0	198	10	0	19	15	60	76	86	10	
5	30	60	16	124	134	0	0	109	30	60	124	134	10	
6	15	10	20	32	42	10	0	2	35	17	0	202	10	
7	5	30	2	157	167	10	0	93	18	24	188	198	10	
8	45	10	18	97	107	0	0	103	45	10	97	107	10	
9	55	5	29	68	78	10	0	26	45	30	0	208	10	
10	35	40	16	37	47	0	0	101	35	40	37	47	10	
11	41	37	16	39	49	10	0	29	64	42	63	73	10	
12	40	60	21	71	81	10	0	9	55	60	97	107	10	
13	35	69	23	141	151	10	0	70	37	56	182	192	10	
14	53	52	11	37	47	10	0	51	49	58	88	98	10	
15	63	65	8	143	153	10	0	77	53	43	179	189	10	
16	2	60	5	41	51	0	0	104	2	60	41	51	10	
17	60	12	31	44	54	10	0	55	63	23	136	146	10	
18	40	25	9	85	95	10	0	53	37	31	95	105	10	
19	42	7	5	97	107	10	0	21	45	20	0	201	10	
20	24	12	5	31	41	10	0	15	30	5	61	71	10	
21	23	3	7	132	142	10	0	58	36	26	200	210	10	
22	11	14	18	69	79	10	0	38	5	5	83	93	10	
23	6	38	16	32	42	10	0	84	11	31	101	111	10	
24	8	56	27	51	61	10	0	18	20	40	87	97	10	
25	13	52	36	0	192	0	0	105	13	52	0	192	10	
26	6	68	30	108	118	10	0	82	15	47	0	196	10	
27	47	47	13	0	203	10	0	1	41	49	0	204	10	
28	27	43	9	0	208	10	0	11	20	65	67	77	10	
29	57	29	18	140	150	10	0	80	56	37	182	192	10	
30	32	12	7	101	111	10	0	97	25	21	133	143	10	
31	21	24	28	0	202	0	0	102	21	24	0	202	10	
32	17	34	3	162	172	0	0	107	17	34	162	172	10	
33	24	58	19	58	68	10	0	8	10	43	95	105	10	
34	27	69	10	34	44	10	0	64	15	77	73	83	10	
35	62	77	20	51	61	10	0	81	55	54	94	104	10	
36	49	73	25	127	137	0	0	108	49	73	127	137	10	
37	67	5	25	83	93	0	0	110	67	5	83	93	10	
38	37	47	6	50	60	10	0	76	49	42	73	83	10	
39	57	68	15	77	87	10	0	20	45	65	126	136	10	
40	47	16	25	0	197	10	0	24	65	35	153	163	10	
41	44	17	9	78	88	10	0	12	50	35	0	205	10	
42	49	11	18	0	192	10	0	56	53	12	130	140	10	
43	61	52	3	96	106	10	0	34	65	55	0	183	10	
44	57	48	23	92	102	10	0	68	56	39	142	152	10	
45	14	37	11	0	198	10	0	61	12	24	76	86	10	
46	16	22	41	0	196	10	0	16	10	20	75	85	10	
47	4	18	35	94	104	10	0	100	18	18	185	195	10	
48	28	18	26	93	103	10	0	13	30	25	159	169	10	
49	26	52	9	74	84	10	0	46	2	48	117	127	10	
50	31	67	3	95	105	10	0	31	31	52	0	202	10	
51	15	19	1	0	194	10	0	37	20	20	0	198	10	
52	22	22	2	18	28	10	0	98	19	21	0	198	10	
53	26	27	27	0	207	10	0	96	22	27	0	204	10	
54	25	24	20	0	205	10	0	74	46	13	149	159	10	
55	20	26	9	83	93	10	0	6	25	30	99	109	10	
