25 200 1
0	40	50	0	0	1236	0	0	0
1	45	68	10	760	1120	90	0	75	45	65	770	1130	90	
2	42	65	10	15	375	90	0	3	42	66	16	376	90	
3	40	66	20	18	378	90	0	4	42	68	575	935	90	
4	38	68	20	110	470	90	0	10	35	66	204	564	90	
5	38	70	10	390	750	90	0	2	45	70	668	1028	90	
6	35	69	10	297	657	90	0	6	40	69	482	842	90	
7	22	75	30	30	390	90	0	14	22	85	414	774	90	
8	18	75	20	33	393	90	0	15	20	80	227	587	90	
9	15	75	20	37	397	90	0	16	20	85	322	682	90	
10	15	80	10	132	492	90	0	12	25	85	507	867	90	
11	30	50	10	10	370	90	0	24	25	50	15	375	90	
12	28	55	10	575	935	90	0	21	30	52	760	1120	90	
13	25	52	40	17	377	90	0	30	20	55	297	657	90	
14	23	52	10	109	469	0	0	105	23	52	109	469	90	
15	23	55	20	390	750	90	0	22	28	52	668	1028	90	
16	20	50	10	202	562	90	0	26	25	55	482	842	90	
17	10	40	30	31	391	90	0	37	2	40	229	589	90	
18	8	40	40	33	393	90	0	31	10	35	39	399	90	
19	5	35	10	134	494	90	0	39	0	45	416	776	90	
20	5	45	10	511	871	0	0	103	5	45	511	871	90	
21	0	40	30	321	681	90	0	34	8	45	604	964	90	
22	35	32	10	21	381	90	0	40	35	30	113	473	90	
23	33	35	10	16	376	90	0	42	33	32	19	379	90	
24	32	30	10	206	566	90	0	45	30	30	391	751	90	
25	30	32	30	299	659	90	0	51	25	30	576	936	90	
26	28	30	10	483	843	0	0	106	28	30	483	843	90	
27	26	32	10	668	1028	90	0	47	30	35	767	1127	90	
28	25	35	10	761	1121	90	0	49	28	35	766	1126	90	
29	44	5	20	137	497	90	0	58	38	5	323	683	90	
30	42	10	40	42	402	90	0	56	40	5	231	591	90	
31	40	15	40	35	395	90	0	55	42	15	35	395	90	
32	35	5	20	416	776	90	0	59	38	15	516	876	90	
33	50	30	10	391	751	90	0	69	45	35	763	1123	90	
34	50	40	50	15	375	90	0	74	53	35	203	563	90	
35	48	40	10	12	372	90	0	62	50	35	110	470	90	
36	47	40	10	12	372	90	0	64	48	30	483	843	90	
37	45	30	10	576	936	90	0	66	47	35	671	1031	90	
38	95	30	30	242	602	90	0	73	92	30	335	695	90	
39	53	30	10	298	658	0	0	101	53	30	298	658	90	
40	90	35	10	52	412	90	0	71	95	35	147	507	90	
41	88	30	10	429	789	0	0	102	88	30	429	789	90	
42	87	30	10	520	880	90	0	80	85	25	615	975	90	
43	85	35	30	47	407	90	0	78	88	35	50	410	90	
44	72	55	10	122	482	90	0	82	75	55	215	575	90	
45	68	60	30	404	764	90	0	91	60	60	683	1043	90	
46	66	55	10	26	386	90	0	84	70	58	311	671	90	
47	65	55	20	25	385	90	0	89	63	58	590	950	90	
48	60	55	10	20	380	90	0	88	65	60	497	857	90	
49	67	85	20	225	585	90	0	100	55	85	507	867	90	
50	62	80	30	38	398	90	0	94	65	82	131	491	90	
51	60	80	10	36	396	0	0	104	60	80	36	396	90	
52	60	85	30	412	772	90	0	99	55	80	602	962	90	
53	58	75	20	30	390	90	0	93	65	85	317	677	90	
