50 200 1
0	70	70	0	0	634	0	0	0
1	16	62	15	381	441	10	0	76	18	70	376	436	10	
2	84	36	10	87	147	10	0	175	34	72	528	588	10	
3	79	72	22	9	69	10	0	24	90	44	37	97	10	
4	16	39	20	66	126	10	0	146	33	0	467	527	10	
5	61	54	10	25	85	10	0	171	59	56	93	153	10	
6	96	26	10	51	111	10	0	178	89	24	286	346	10	
7	16	92	10	344	404	10	0	60	8	87	386	446	10	
8	85	106	20	39	99	10	0	166	91	95	156	216	10	
9	87	108	20	43	103	10	0	188	94	105	102	162	10	
10	18	104	18	322	382	10	0	1	10	86	396	456	10	
11	61	48	20	53	113	10	0	132	59	52	67	127	10	
12	97	29	30	49	109	10	0	18	99	28	67	127	10	
13	15	9	2	395	455	10	0	193	15	18	385	445	10	
14	127	108	10	120	180	10	0	81	110	99	288	348	10	
15	63	57	10	14	74	0	0	201	63	57	14	74	10	
16	94	104	10	113	173	10	0	21	90	101	140	200	10	
17	137	96	9	71	131	10	0	70	135	65	324	384	10	
18	2	28	10	79	139	10	0	77	4	28	129	189	10	
19	86	102	10	35	95	10	0	112	121	124	135	195	10	
20	126	112	10	95	155	10	0	86	118	108	160	220	10	
21	61	34	7	458	518	0	0	208	61	34	458	518	10	
22	113	69	20	55	115	10	0	98	111	66	79	139	10	
23	109	78	21	223	283	10	0	194	103	86	243	303	10	
24	21	48	10	53	113	10	0	25	4	23	102	162	10	
25	86	36	20	64	124	10	0	27	113	32	129	189	10	
26	121	112	20	66	126	10	0	32	127	112	106	166	10	
27	19	39	10	123	183	10	0	93	39	13	361	421	10	
28	66	40	20	30	90	10	0	90	83	12	215	275	10	
29	63	50	10	40	100	10	0	150	64	61	134	194	10	
30	137	137	27	94	154	0	0	202	137	137	94	154	10	
31	70	94	32	24	84	0	0	205	70	94	24	84	10	
32	122	113	20	70	130	10	0	107	100	99	284	344	10	
33	109	71	20	39	99	10	0	119	110	66	90	150	10	
34	91	108	10	57	117	10	0	50	121	123	242	302	10	
35	140	42	13	86	146	10	0	22	125	68	177	237	10	
36	16	38	20	77	137	10	0	26	17	37	88	148	10	
37	44	36	9	42	102	10	0	159	18	38	100	160	10	
38	109	139	8	98	158	10	0	128	115	134	78	138	10	
39	80	103	15	357	417	0	0	203	80	103	357	417	10	
40	99	26	40	55	115	10	0	110	92	22	175	235	10	
41	34	108	10	106	166	10	0	123	8	138	276	336	10	
42	36	124	34	219	279	0	0	210	36	124	219	279	10	
43	139	110	19	176	236	10	0	52	137	101	154	214	10	
44	54	41	9	266	326	10	0	96	36	54	357	417	10	
45	28	99	10	51	111	10	0	75	10	111	478	538	10	
46	119	114	20	65	125	10	0	99	119	136	89	149	10	
47	82	100	18	89	149	10	0	11	37	125	328	388	10	
48	85	75	37	15	75	10	0	152	103	44	42	102	10	
49	120	136	10	100	160	10	0	151	121	134	112	172	10	
50	105	2	1	209	269	10	0	116	106	10	284	344	10	
51	35	90	20	431	491	10	0	64	60	84	467	527	10	
52	84	99	20	32	92	10	0	189	118	131	149	209	10	
53	137	127	28	181	241	10	0	157	115	124	396	456	10	
54	95	35	10	43	103	10	0	183	98	31	80	140	10	
55	69	6	8	68	128	10	0	44	97	12	191	251	10	
56	1	24	10	89	149	10	0	10	6	25	115	175	10	
57	138	78	43	187	247	10	0	158	103	82	311	371	10	
58	123	112	20	82	142	10	0	114	121	110	146	206	10	
59	137	7	40	141	201	10	0	91	126	23	248	308	10	
60	34	104	10	132	192	10	0	87	50	112	217	277	10	
61	56	139	18	295	355	10	0	67	66	82	486	546	10	
62	125	108	20	132	192	0	0	204	125	108	132	192	10	
63	21	115	10	71	131	10	0	144	37	138	195	255	10	
64	56	129	21	272	332	0	0	206	56	129	272	332	10	
65	116	132	10	162	222	10	0	109	119	130	138	198	10	
66	28	107	20	55	115	10	0	105	31	112	91	151	10	
67	116	83	30	164	224	10	0	55	117	92	268	328	10	
68	57	59	10	107	167	10	0	187	61	59	121	181	10	
69	89	39	23	36	96	10	0	48	87	39	35	95	10	
70	112	71	20	42	102	10	0	16	112	67	68	128	10	
71	35	99	20	170	230	10	0	17	50	106	305	365	10	
72	84	39	20	100	160	10	0	34	20	69	363	423	10	
73	20	39	10	134	194	10	0	135	23	39	337	397	10	
74	90	104	20	127	187	10	0	82	84	88	341	401	10	
75	66	91	16	21	81	10	0	58	35	102	157	217	10	
76	4	44	24	401	461	10	0	185	13	48	405	465	10	
