50 1000 1
0	70	70	0	0	2535	0	0	0
1	26	50	7	1490	1730	10	0	108	15	18	1540	1780	10	
2	30	57	20	0	2483	10	0	95	114	109	249	489	10	
3	29	60	14	0	2483	10	0	20	8	87	1545	1785	10	
4	137	137	27	339	579	10	0	191	125	68	708	948	10	
5	78	111	22	47	287	10	0	136	92	138	0	2454	10	
6	107	25	13	1035	1275	10	0	82	36	54	1428	1668	10	
7	17	138	8	1670	1910	10	0	73	39	100	0	2482	10	
8	20	69	13	0	2475	10	0	164	65	80	0	2514	10	
9	121	123	9	0	2452	10	0	52	61	34	1830	2070	10	
10	79	72	22	0	2516	10	0	138	100	99	1136	1376	10	
11	78	63	19	0	2515	10	0	110	16	62	1524	1764	10	
12	37	79	5	0	2491	10	0	87	34	72	0	2489	10	
13	64	132	8	170	410	10	0	173	67	120	1375	1615	10	
14	133	130	13	0	2438	10	0	76	9	19	1431	1671	10	
15	140	42	13	0	2450	10	0	15	137	7	0	2434	10	
16	121	124	21	539	779	10	0	127	138	105	0	2449	10	
17	42	29	12	0	2476	10	0	192	44	36	131	371	10	
18	32	6	11	320	560	10	0	30	10	86	0	2463	10	
19	41	36	13	146	386	10	0	37	106	10	1135	1375	10	
20	107	102	12	0	2477	10	0	19	104	32	0	2475	10	
21	83	38	22	1846	2086	0	0	201	83	38	1846	2086	10	
22	132	133	24	0	2437	10	0	72	88	29	0	2481	10	
23	81	57	8	17	257	10	0	198	8	138	1105	1345	10	
24	120	52	20	0	2472	10	0	43	113	32	0	2468	10	
25	82	103	15	0	2490	10	0	16	50	106	1221	1461	10	
26	90	44	6	149	389	10	0	165	28	62	0	2483	10	
27	64	138	15	0	2457	10	0	124	85	111	952	1192	10	
28	98	4	20	0	2454	10	0	49	89	24	0	2476	10	
29	86	40	22	0	2491	10	0	11	37	138	0	2450	10	
30	59	115	26	1195	1435	10	0	86	67	96	1908	2148	10	
31	37	125	10	0	2461	10	0	79	44	116	0	2473	10	
32	99	34	9	243	483	10	0	120	92	22	0	2473	10	
33	38	122	13	876	1116	10	0	55	84	88	1365	1605	10	
34	109	131	16	0	2453	10	0	158	54	41	1065	1305	10	
35	48	47	19	31	271	10	0	44	137	101	617	857	10	
36	104	73	17	0	2491	10	0	169	51	92	1731	1971	10	
37	103	44	12	0	2483	10	0	94	34	20	0	2464	10	
38	73	96	9	604	844	10	0	5	69	116	0	2479	10	
39	71	70	9	0	2524	10	0	119	120	60	156	396	10	
40	83	12	29	0	2466	10	0	83	16	92	0	2467	10	
41	120	22	39	396	636	10	0	122	117	92	0	2474	10	
42	54	106	9	1117	1357	10	0	22	80	103	1428	1668	10	
43	63	129	7	765	1005	10	0	17	46	112	1084	1324	10	
44	33	117	20	316	556	10	0	96	86	80	0	2507	10	
45	102	52	15	0	2489	10	0	61	104	54	150	390	10	
46	13	129	25	1345	1585	10	0	189	5	99	0	2454	10	
47	70	83	23	0	2512	10	0	57	69	115	0	2480	10	
48	12	48	4	172	412	10	0	34	44	58	28	268	10	
49	116	22	32	491	731	10	0	60	107	77	0	2488	10	
50	19	120	16	0	2454	10	0	85	27	104	1949	2189	10	
51	23	39	20	1347	1587	10	0	179	60	23	0	2477	10	
52	18	70	26	1504	1744	10	0	53	60	84	1866	2106	10	
53	61	57	35	0	2510	10	0	163	54	78	0	2508	10	
54	123	84	13	1606	1846	10	0	102	109	78	0	2486	10	
55	37	73	33	0	2492	10	0	70	47	83	0	2499	10	
56	115	124	11	0	2455	10	0	63	32	52	0	2483	10	
57	93	61	10	0	2501	10	0	71	139	68	0	2456	10	
58	89	39	23	36	276	10	0	14	22	104	0	2467	10	
59	108	30	18	323	563	10	0	107	110	99	0	2476	10	
60	2	106	16	1487	1727	10	0	171	66	82	0	2513	10	
61	26	130	20	0	2451	10	0	54	13	48	1622	1862	10	
62	113	45	4	0	2476	10	0	101	139	72	1288	1528	10	
63	110	28	20	0	2467	10	0	200	116	83	658	898	10	
64	66	40	20	30	270	10	0	62	54	33	41	281	10	
65	140	36	1	0	2448	10	0	1	101	0	1932	2172	10	
66	23	19	16	626	866	10	0	153	35	90	0	2485	10	
67	4	71	19	582	822	10	0	161	46	133	0	2458	10	
68	69	6	8	272	512	10	0	180	29	94	0	2478	10	
69	116	13	5	173	413	10	0	69	103	77	1102	1342	10	
70	112	13	27	0	2455	10	0	104	27	46	0	2476	10	
71	49	140	3	876	1116	10	0	46	10	111	1911	2151	10	
72	36	124	34	0	2462	10	0	126	40	113	0	2473	10	
73	120	47	18	100	340	10	0	185	135	65	0	2460	10	
74	60	54	3	0	2507	10	0	190	36	38	0	2479	10	
75	139	110	19	706	946	10	0	149	30	21	0	2462	10	
76	64	115	15	480	720	10	0	133	50	112	867	1107	10	
77	82	100	18	357	597	10	0	194	120	102	326	566	10	
78	113	35	9	142	382	10	0	48	139	73	0	2456	10	
79	58	95	35	0	2498	0	0	202	58	95	0	2498	10	
80	97	115	25	1413	1653	10	0	7	103	119	1276	1516	10	
81	56	129	21	0	2465	10	0	196	103	86	0	2489	10	
82	136	123	31	0	2441	10	0	21	109	139	392	632	10	
83	129	24	18	1280	1520	10	0	155	117	4	0	2444	10	
84	58	11	9	448	688	10	0	170	12	84	735	975	10	
85	55	127	17	0	2467	10	0	24	95	135	1542	1782	10	
86	137	84	41	358	598	10	0	175	90	14	0	2466	10	
87	79	80	4	0	2512	10	0	148	58	80	1778	2018	10	
88	55	102	4	0	2490	10	0	67	85	75	0	2510	10	
89	20	106	24	1041	1281	10	0	98	18	104	1287	1527	10	
90	15	4	23	343	583	10	0	84	56	139	1179	1419	10	
91	138	78	43	0	2457	10	0	59	105	2	0	2449	10	
92	70	94	32	0	2501	10	0	128	116	105	0	2468	10	
93	4	44	24	0	2455	10	0	130	12	138	1038	1278	10	
94	66	91	16	0	2504	10	0	29	120	14	974	1214	10	
95	119	73	15	408	648	10	0	186	103	82	0	2490	10	
96	104	139	29	1282	1522	10	0	145	115	82	0	2479	10	
97	15	9	2	1581	1821	10	0	28	39	13	1443	1683	10	
98	137	127	28	0	2438	10	0	172	97	12	765	1005	10	
99	138	24	12	0	2443	10	0	147	126	23	0	2452	10	
100	137	96	9	0	2454	10	0	97	33	0	1870	2110	10	
101	81	36	17	190	430	10	0	117	65	0	237	477	10	
