50 200 1
0	70	70	0	0	1351	0	0	0
1	10	137	30	147	219	90	0	98	10	134	629	677	90	
2	4	28	10	616	661	90	0	17	57	59	824	890	90	
3	25	26	20	128	179	90	0	128	22	22	494	550	90	
4	86	37	10	478	531	90	0	139	84	39	659	720	90	
5	6	135	40	351	386	90	0	186	3	135	433	491	90	
6	32	79	20	655	721	90	0	99	34	79	841	902	90	
7	24	26	20	219	271	90	0	46	21	25	405	453	90	
8	95	35	10	196	252	90	0	11	86	36	384	443	90	
9	63	50	10	364	416	90	0	67	59	56	745	780	90	
10	100	106	10	567	626	90	0	149	91	95	1036	1097	90	
11	99	112	20	846	911	90	0	59	99	108	952	992	90	
12	36	135	10	598	669	90	0	56	35	123	1130	1198	90	
13	8	124	10	231	298	90	0	185	5	119	425	484	90	
14	103	69	30	33	93	90	0	77	110	66	650	710	90	
15	109	131	20	72	141	90	0	195	119	130	692	765	90	
16	43	140	10	410	470	90	0	63	32	128	1079	1123	90	
17	115	134	30	140	199	90	0	92	116	132	870	953	90	
18	112	67	10	462	534	90	0	110	107	63	748	800	90	
19	93	75	30	178	238	90	0	61	94	70	556	610	90	
20	84	99	20	32	102	90	0	28	90	104	845	910	90	
21	129	9	10	84	147	90	0	94	137	3	522	581	90	
22	18	38	30	582	638	90	0	108	22	38	950	1003	90	
23	30	27	10	772	835	90	0	158	30	31	960	1016	90	
24	17	37	30	493	544	0	0	206	17	37	493	544	90	
25	32	106	10	602	657	90	0	81	34	104	683	760	90	
26	104	106	20	390	434	90	0	169	105	110	567	634	90	
27	109	71	20	95	163	90	0	172	111	66	561	617	90	
28	61	48	20	448	517	90	0	2	59	52	553	602	90	
29	74	99	20	176	243	90	0	76	78	92	555	610	90	
30	89	73	10	19	94	90	0	24	98	70	467	511	90	
31	99	28	30	392	442	90	0	70	103	34	577	636	90	
32	101	96	10	101	160	90	0	153	107	105	472	539	90	
33	121	112	20	221	277	90	0	42	121	110	870	923	90	
34	34	82	10	928	1000	0	0	201	34	82	928	1000	90	
35	26	105	40	115	179	90	0	135	28	107	206	275	90	
36	21	48	10	53	123	90	0	118	21	44	115	180	90	
37	21	115	10	306	376	0	0	202	21	115	306	376	90	
38	1	34	20	77	132	0	0	211	1	34	77	132	90	
39	74	93	20	23	66	90	0	131	74	96	80	153	90	
40	94	73	10	741	791	90	0	179	91	71	829	890	90	
41	135	3	20	250	300	90	0	174	139	10	723	756	90	
42	97	28	20	110	170	90	0	91	98	31	480	541	90	
43	30	79	20	561	632	90	0	1	33	78	750	809	90	
44	87	39	20	35	92	90	0	129	88	35	285	358	90	
45	119	136	30	334	384	90	0	145	122	131	608	661	90	
46	62	58	20	173	229	90	0	90	57	53	641	697	90	
47	127	112	20	595	636	0	0	205	127	112	595	636	90	
48	113	71	10	286	341	90	0	162	102	60	840	900	90	
49	2	28	10	148	199	90	0	180	0	27	241	292	90	
50	17	43	10	205	279	90	0	176	16	38	387	466	90	
51	1	24	10	333	385	90	0	125	6	25	516	574	90	
52	112	71	20	193	252	90	0	31	113	69	370	440	90	
53	135	0	10	331	405	90	0	51	137	6	611	678	90	
54	8	138	30	234	316	90	0	127	2	132	526	584	90	
55	103	111	20	668	719	90	0	105	102	110	754	814	90	
56	28	99	10	51	93	90	0	184	31	112	401	481	90	
57	92	107	30	465	532	90	0	96	94	105	656	728	90	
58	35	76	10	35	91	90	0	126	28	78	479	529	90	
59	76	99	20	273	330	90	0	68	80	97	457	518	90	
60	8	119	20	142	197	90	0	7	1	109	616	680	90	
61	64	61	20	1011	1077	0	0	212	64	61	1011	1077	90	
62	67	55	10	15	62	90	0	39	61	59	931	971	90	
63	39	128	10	65	133	90	0	150	42	136	310	381	90	
64	136	0	30	426	491	90	0	136	133	12	797	874	90	
65	93	36	20	98	166	90	0	122	84	36	568	626	90	
66	86	102	10	93	159	90	0	19	85	106	186	253	90	
67	19	37	20	665	738	90	0	188	20	39	855	913	90	
68	132	24	10	311	384	90	0	69	134	31	508	566	90	
69	94	104	10	754	813	90	0	74	90	101	933	1008	90	
70	0	117	30	515	585	90	0	49	9	114	904	954	90	
