50 700 1
0	70	70	0	0	3598	0	0	0
1	100	5	20	668	828	90	0	25	112	3	0	3429	90	
2	111	78	10	0	3467	90	0	47	117	55	0	3459	90	
3	94	18	30	0	3451	90	0	158	120	20	2304	2464	90	
4	60	89	10	2597	2757	90	0	165	64	88	2782	2942	90	
5	26	24	20	0	3445	90	0	182	12	31	739	899	90	
6	27	32	20	1209	1369	90	0	139	41	12	0	3444	90	
7	25	31	20	1117	1277	90	0	149	7	52	0	3443	90	
8	98	36	10	0	3464	90	0	186	101	32	0	3459	90	
9	101	68	10	917	1077	90	0	195	114	63	0	3464	90	
10	56	95	10	0	3480	90	0	38	60	111	426	586	90	
11	98	46	20	0	3472	90	0	11	93	61	0	3484	90	
12	131	4	40	1637	1797	90	0	194	130	16	2022	2182	90	
13	70	113	30	0	3465	90	0	134	70	110	0	3468	90	
14	64	59	10	1920	2080	90	0	92	57	70	2023	2183	90	
15	20	108	10	0	3446	90	0	131	7	92	1128	1288	90	
16	44	62	30	0	3481	90	0	170	64	89	2691	2851	90	
17	21	28	40	1022	1182	90	0	109	9	42	2689	2849	90	
18	77	15	10	67	227	90	0	101	119	20	2395	2555	90	
19	115	41	20	2688	2848	90	0	146	103	33	0	3459	90	
20	12	33	10	831	991	90	0	74	26	15	0	3438	90	
21	44	82	20	0	3480	90	0	16	49	48	1403	1563	90	
22	116	10	20	1156	1316	90	0	127	120	10	0	3430	90	
23	57	77	20	0	3494	90	0	58	67	84	2877	3037	90	
24	105	49	10	2324	2484	90	0	79	111	70	2710	2870	90	
25	28	115	10	0	3447	90	0	34	26	91	0	3460	90	
26	4	137	30	1718	1878	90	0	176	36	94	3202	3362	90	
27	11	100	20	933	1093	90	0	37	19	116	2016	2176	90	
28	80	40	20	0	3477	90	0	188	78	61	0	3496	90	
29	60	66	30	223	383	90	0	162	45	71	701	861	90	
30	64	78	10	0	3498	0	0	201	64	78	0	3498	90	
31	47	36	20	41	201	90	0	122	74	56	0	3494	90	
32	86	124	20	1781	1941	90	0	31	96	138	0	3436	90	
33	48	72	20	0	3486	90	0	88	51	115	2607	2767	90	
34	121	9	10	1739	1899	90	0	5	122	11	0	3430	90	
35	60	52	20	0	3488	90	0	61	56	56	0	3489	90	
36	25	46	20	1313	1473	90	0	112	4	15	2391	2551	90	
37	98	116	30	0	3455	90	0	200	85	85	0	3487	90	
38	66	131	10	0	3447	90	0	8	67	123	906	1066	90	
39	123	19	20	2211	2371	90	0	106	109	25	0	3449	90	
40	17	18	30	2191	2351	90	0	95	19	41	2986	3146	90	
41	37	115	20	0	3453	90	0	111	26	102	0	3454	90	
42	17	25	10	454	614	90	0	77	15	30	925	1085	90	
43	83	105	30	0	3471	90	0	41	91	91	0	3479	90	
44	112	2	20	0	3429	90	0	190	126	20	0	3433	90	
45	116	23	20	0	3443	90	0	83	102	33	2987	3147	90	
46	15	23	30	547	707	90	0	50	29	36	1504	1664	90	
47	45	68	30	0	3483	90	0	82	57	87	2402	2562	90	
48	38	16	10	1616	1776	90	0	141	28	14	1907	2067	90	
49	62	128	20	713	873	90	0	97	81	135	0	3443	90	
50	49	70	20	0	3487	90	0	105	65	73	3163	3323	90	
51	24	19	10	0	3440	90	0	152	10	50	0	3445	90	
52	62	125	30	620	780	90	0	191	72	117	0	3461	90	
53	29	10	30	1813	1973	90	0	130	9	9	2293	2453	90	
54	13	80	30	0	3451	90	0	18	14	107	835	995	90	
55	91	71	10	0	3487	90	0	116	95	68	821	981	90	
56	96	23	30	177	337	90	0	29	103	12	0	3442	90	
57	3	98	10	1031	1191	90	0	53	6	121	0	3427	90	
58	58	85	10	2310	2470	90	0	39	54	102	0	3473	90	
59	11	23	10	0	3433	90	0	32	27	44	1406	1566	90	
60	61	107	10	0	3470	90	0	43	77	117	0	3461	90	
61	3	17	10	2483	2643	90	0	125	4	33	2589	2749	90	
62	24	105	10	2118	2278	90	0	121	26	104	0	3453	90	
63	30	106	30	2305	2465	90	0	1	38	105	0	3461	90	
64	106	5	30	0	3434	90	0	145	117	10	0	3432	90	
65	30	58	20	3096	3256	90	0	36	69	48	3120	3280	90	
66	50	29	10	0	3463	90	0	160	59	77	0	3495	90	
67	46	52	10	1308	1468	90	0	52	62	73	3070	3230	90	
68	37	111	20	0	3456	90	0	68	46	80	3322	3482	90	
69	75	64	20	7	167	90	0	65	104	82	0	3472	90	
70	20	93	10	0	3453	90	0	157	25	94	0	3457	90	
71	94	1	10	0	3435	90	0	143	101	4	863	1023	90	
