50 200 1
0	70	70	0	0	634	0	0	0
1	107	77	34	0	587	10	0	119	71	70	480	510	10	
2	120	22	39	114	144	10	0	79	113	45	299	329	10	
3	48	47	19	31	61	10	0	89	28	62	0	582	10	
4	116	22	32	0	558	10	0	68	113	32	144	174	10	
5	102	52	15	0	588	0	0	204	102	52	0	588	10	
6	41	36	13	51	81	10	0	174	37	79	0	590	10	
7	132	133	24	0	536	0	0	206	132	133	0	536	10	
8	104	139	29	0	548	10	0	200	95	135	401	431	10	
9	46	133	7	76	106	10	0	136	26	130	268	298	10	
10	66	82	27	0	612	10	0	104	38	122	234	264	10	
11	107	25	13	274	304	10	0	133	98	4	0	553	10	
12	101	0	9	0	548	10	0	80	92	22	0	572	10	
13	90	14	31	0	565	10	0	75	88	29	550	580	10	
14	64	132	8	62	92	10	0	159	37	125	343	373	10	
15	115	82	30	0	578	10	0	124	103	86	258	288	10	
16	54	106	9	0	585	10	0	23	18	104	337	367	10	
17	30	21	12	0	561	10	0	144	9	19	373	403	10	
18	63	129	7	206	236	10	0	100	36	124	0	561	10	
19	82	100	18	104	134	10	0	165	109	78	238	268	10	
20	37	73	33	0	591	10	0	9	61	57	375	405	10	
21	50	112	18	232	262	10	0	95	19	120	261	291	10	
22	81	36	17	0	589	10	0	91	83	38	0	590	10	
23	13	48	15	0	563	10	0	65	16	62	0	570	10	
24	113	35	9	55	85	10	0	11	129	24	0	550	10	
25	44	58	30	28	58	10	0	94	4	71	160	190	10	
26	117	4	9	0	543	10	0	131	138	24	0	542	10	
27	139	68	25	78	108	10	0	113	116	83	0	577	10	
28	103	119	18	0	565	10	0	2	109	139	113	143	10	
29	32	52	32	151	181	10	0	110	34	72	0	588	10	
30	89	39	23	36	66	10	0	137	104	32	135	165	10	
31	54	41	9	0	591	10	0	191	4	44	0	554	10	
32	39	100	31	66	96	10	0	138	55	102	315	345	10	
33	67	96	26	0	598	0	0	205	67	96	0	598	10	
34	73	96	9	0	598	0	0	202	73	96	0	598	10	
35	112	13	27	0	554	10	0	195	105	2	0	548	10	
36	103	44	12	42	72	10	0	86	137	7	156	186	10	
37	97	12	10	0	561	10	0	7	86	40	0	590	10	
38	140	36	1	0	547	10	0	50	140	42	0	549	10	
39	90	44	6	52	82	10	0	36	108	30	96	126	10	
40	36	38	5	0	578	10	0	151	27	46	209	239	10	
41	15	4	23	101	131	10	0	167	39	13	0	560	10	
42	54	33	20	0	584	10	0	107	61	34	0	587	10	
43	70	94	32	24	54	10	0	134	103	77	291	321	10	
44	109	131	16	226	256	10	0	40	92	138	402	432	10	
45	10	111	21	0	552	10	0	22	16	92	0	566	10	
46	10	86	14	0	562	10	0	12	12	84	199	229	10	
47	46	112	10	286	316	10	0	99	69	115	0	579	10	
48	79	80	4	13	43	10	0	162	137	127	196	226	10	
49	50	106	25	0	583	10	0	105	70	83	485	515	10	
50	18	70	26	391	421	10	0	29	20	69	378	408	10	
51	58	80	18	0	609	10	0	111	80	103	372	402	10	
52	49	140	3	0	551	10	0	45	60	84	0	607	10	
53	17	138	8	433	463	10	0	83	51	92	0	595	10	
54	103	82	27	0	589	10	0	69	104	73	249	279	10	
55	29	60	14	42	72	10	0	58	5	99	0	553	10	
56	54	78	11	550	580	0	0	201	54	78	550	580	10	
57	83	12	29	230	260	10	0	182	89	24	301	331	10	
58	29	94	1	0	577	10	0	74	35	90	446	476	10	
59	137	137	27	100	130	10	0	122	121	123	0	551	10	
60	110	28	20	305	335	10	0	180	106	10	0	555	10	
61	59	115	26	314	344	10	0	88	69	116	344	374	10	
62	120	60	18	54	84	10	0	26	139	73	87	117	10	
63	85	111	25	0	581	10	0	192	97	115	0	572	10	
64	137	84	41	0	556	10	0	78	138	105	403	433	10	
65	139	72	23	0	555	10	0	21	138	78	202	232	10	
66	2	106	16	0	548	10	0	39	47	83	318	348	10	
67	64	138	15	0	556	10	0	13	44	116	0	572	10	
68	126	23	13	0	551	10	0	172	120	52	374	404	10	
69	78	63	19	10	40	10	0	155	81	57	17	47	10	
70	58	11	9	0	564	10	0	199	69	6	83	113	10	
71	65	80	20	11	41	10	0	62	55	127	0	566	10	
72	26	50	7	0	576	10	0	47	8	87	0	560	10	
73	119	73	15	117	147	10	0	139	137	101	0	551	10	
74	82	103	15	35	65	10	0	112	78	111	0	583	10	
75	60	23	16	0	576	10	0	93	65	0	74	104	10	
76	123	84	13	416	446	10	0	81	85	75	0	609	10	
77	79	72	22	0	615	10	0	92	120	102	97	127	10	
78	99	34	9	0	578	10	0	18	104	54	0	587	10	
79	64	115	15	0	579	10	0	52	58	95	485	515	10	
80	86	80	21	0	606	10	0	101	84	88	356	386	10	
81	135	65	3	0	559	10	0	168	137	96	0	553	10	
82	66	40	20	30	60	10	0	193	23	19	0	555	10	
83	120	47	18	0	569	10	0	197	93	61	521	551	10	
84	120	14	20	0	549	10	0	117	116	13	0	551	10	
85	114	109	16	0	566	10	0	8	121	124	0	550	10	
86	37	138	5	210	240	10	0	189	8	138	0	532	10	
87	36	54	15	0	587	10	0	125	30	57	230	260	10	
88	34	20	15	151	181	10	0	186	15	18	0	549	10	
89	110	99	21	303	333	10	0	181	100	99	299	329	10	
90	136	123	31	319	349	10	0	42	115	124	411	441	10	
91	133	130	13	222	252	10	0	146	107	102	0	576	10	
92	33	117	20	0	565	0	0	203	33	117	0	565	10	
93	60	54	3	0	606	10	0	129	23	39	0	568	10	
94	125	68	20	192	222	10	0	187	139	110	0	545	10	
95	13	129	25	351	381	10	0	10	40	113	477	507	10	
96	20	106	24	0	563	10	0	198	27	104	0	570	10	
97	15	9	2	410	440	10	0	190	33	0	482	512	10	
98	67	120	5	0	574	10	0	142	56	139	310	340	10	
99	42	29	12	60	90	10	0	153	32	6	95	125	10	
100	117	92	25	0	573	10	0	48	116	105	144	174	10	
101	44	36	9	0	582	10	0	85	12	48	0	562	10	
102	56	129	21	0	564	10	0	6	12	138	275	305	10	
103	66	91	16	21	51	10	0	19	22	104	0	566	10	
