50 1000 1
0	70	70	0	0	2535	0	0	0
1	79	72	22	9	387	10	0	168	119	139	158	687	10	
2	96	26	10	51	658	10	0	106	138	78	636	1103	10	
3	85	106	20	111	369	10	0	166	91	95	484	1008	10	
4	6	25	10	126	1036	10	0	175	34	72	2053	2455	10	
5	37	125	10	1213	1654	10	0	137	19	120	854	1355	10	
6	87	108	20	41	828	10	0	113	34	104	357	938	10	
7	61	48	20	23	714	10	0	150	64	61	370	944	10	
8	50	106	25	1135	1548	10	0	30	58	95	1736	2263	10	
9	127	108	10	238	961	10	0	33	103	119	1124	1668	10	
10	90	44	6	113	425	10	0	110	92	22	287	1353	10	
11	17	37	30	210	736	10	0	93	39	13	1369	1757	10	
12	113	32	36	352	921	10	0	72	102	60	231	970	10	
13	63	57	10	14	955	10	0	6	61	54	18	471	10	
14	137	96	9	193	382	10	0	101	137	127	572	1113	10	
15	88	29	33	1979	2481	0	0	202	88	29	1979	2481	10	
16	113	69	20	192	490	10	0	85	119	114	65	581	10	
17	21	48	10	53	641	10	0	187	61	59	383	822	10	
18	97	12	10	660	1109	10	0	39	61	34	1705	2196	10	
19	19	39	10	377	848	10	0	2	16	62	1305	1983	10	
20	66	40	20	30	281	10	0	196	99	34	265	462	10	
21	87	39	20	35	606	10	0	103	69	6	204	579	10	
22	63	50	10	141	417	10	0	5	16	39	62	907	10	
23	70	94	32	24	546	10	0	155	64	132	151	428	10	
24	117	92	25	1061	1322	10	0	66	80	103	1342	1755	10	
25	122	113	20	192	610	10	0	194	103	86	1056	1125	10	
26	109	71	20	39	375	10	0	32	127	112	186	900	10	
27	8	87	17	1448	1882	10	0	97	35	90	1559	2128	10	
28	140	42	13	127	797	10	0	116	106	10	1065	1446	10	
29	44	36	9	42	552	10	0	76	18	70	1445	1803	10	
30	109	139	8	206	818	10	0	128	115	134	234	479	10	
31	99	26	40	52	706	10	0	43	86	36	175	574	10	
32	34	108	10	220	870	10	0	64	60	84	1888	2084	10	
33	139	110	19	577	1075	10	0	52	137	101	485	989	10	
34	4	28	10	289	982	10	0	171	59	56	408	576	10	
35	57	53	10	184	691	10	0	197	17	43	84	571	10	
36	84	88	16	1105	1865	10	0	154	86	80	1183	1933	10	
37	28	99	10	53	356	10	0	8	16	92	1270	1721	10	
38	50	112	18	707	1267	10	0	67	66	82	1586	2513	10	
39	44	116	27	52	859	10	0	59	91	108	60	634	10	
40	82	100	18	142	813	10	0	188	94	105	314	744	10	
41	85	75	37	15	200	10	0	151	121	134	338	796	10	
42	120	136	10	260	777	10	0	192	133	130	748	1150	10	
43	105	2	1	613	1296	10	0	148	112	13	1955	2365	10	
44	119	136	30	285	663	10	0	86	118	108	492	1027	10	
45	84	99	20	32	556	10	0	144	37	138	708	1090	10	
46	95	35	10	43	605	10	0	22	125	68	571	1084	10	
47	1	24	10	82	909	10	0	170	15	4	425	501	10	
48	31	112	20	266	705	10	0	173	100	106	188	742	10	
49	123	112	20	204	691	10	0	45	121	112	66	653	10	
50	119	130	20	513	832	10	0	70	135	65	1201	1628	10	
51	137	7	40	453	914	10	0	90	83	12	607	1354	10	
52	121	110	30	435	975	10	0	81	110	99	1056	1486	10	
53	56	139	18	1111	1487	10	0	121	56	129	1038	1374	10	
54	125	108	20	411	883	10	0	112	121	124	234	1085	10	
55	21	115	10	159	648	10	0	71	36	124	737	1254	10	
56	110	66	10	338	621	10	0	145	120	14	903	1285	10	
57	4	30	40	446	921	10	0	25	4	23	227	832	10	
